id,relid,year,active_year,code_status,type_of_violence,conflict_dset_id,conflict_new_id,conflict_name,dyad_dset_id,dyad_new_id,dyad_name,side_a_dset_id,side_a_new_id,side_a,side_b_dset_id,side_b_new_id,side_b,number_of_sources,source_article,source_office,source_date,source_headline,source_original,where_prec,where_coordinates,where_description,adm_1,adm_2,PROVINCE,Island,latitude,longitude,geom_wkt,priogrid_gid,country,iso3,country_id,region,event_clarity,date_prec,date_start,date_end,deaths_a,deaths_b,deaths_civilians,deaths_unknown,best,high,low,gwnoa,gwnob
"125168",PHI-2002-1-249-55,"2002",true,Clear,"1","308","308",Philippines: Mindanao,"658","658",Government of Philippines - ASG,"154","154",Government of Philippines,"277","277",ASG,"-1","AFP 14 October 2002 ""Abu Sayyaf bandit leader wounded in Philippine clash: military [Corrected 10/14/02]",,,,military spokesman,"2",Patikul town,Patikul town (near),Sulu province,Patikul municipality,Sulu,Mindanao,6.0892,121.1053,POINT (121.1053 6.0892),"138843",Philippines,PHL,"840",Asia,"1","2",00:00.0,00:00.0,"0","6","0","0","6","6","6","840",
"125185",PHI-2002-1-249-57,"2002",true,Clear,"1","308","308",Philippines: Mindanao,"658","658",Government of Philippines - ASG,"154","154",Government of Philippines,"277","277",ASG,"-1","FEAR 24 October 2002 ""Regional Briefing, This Week",,,,government,"5",Jolo island,Jolo island,Sulu province,,Sulu,Mindanao,6.015,121.105278,POINT (121.105278 6.015),"138843",Philippines,PHL,"840",Asia,"1","3",00:00.0,00:00.0,"11","2","0","0","13","13","13","840",
"125184",PHI-2002-1-249-56,"2002",true,Clear,"1","308","308",Philippines: Mindanao,"658","658",Government of Philippines - ASG,"154","154",Government of Philippines,"277","277",ASG,"-1","AFP 22 October 2002 ""Three Abu Sayyaf rebels, soldier killed in Philippines gunbattle",,,,official,"2",Pamatsaken village,"Pamatsaken village (barangay, near Sumisip town, Mount Pamatsakin)",Basilan province,Sumisip municipality,Basilan,Mindanao,6.537222,122.008611,POINT (122.0086111 6.5372222),"139565",Philippines,PHL,"840",Asia,"1","1",00:00.0,00:00.0,"1","3","0","0","4","4","4","840",
"125283",PHI-2002-1-249-58,"2002",true,Clear,"1","308","308",Philippines: Mindanao,"658","658",Government of Philippines - ASG,"154","154",Government of Philippines,"277","277",ASG,"-1","AFP 22 November 2002 ""Two slain in clash with Muslim kidnap group in Philippine city"" // BBC-APP 22 November 2002 ""Two killed as Philippine military clash with Abu Sayyaf rebels",,,,officials // Philippine newspaper The Philippine Star web,"1",Zamboanga City town,Zamboanga City town (Guiwan township),Zamboanga del Sur province,Zamboanga City municipality,Zamboanga del Sur,Mindanao,6.910255,122.071715,POINT (122.071715 6.910255),"139565",Philippines,PHL,"840",Asia,"1","1",00:00.0,00:00.0,"1","1","0","0","2","2","2","840",
"125494",PHI-2002-1-249-60,"2002",true,Clear,"1","308","308",Philippines: Mindanao,"658","658",Government of Philippines - ASG,"154","154",Government of Philippines,"277","277",ASG,"-1","X 13 December 2002 ""Two killed in fight with Abu Sayyaf in southern Philippines.",,,,military report,"5",Jolo island,Jolo island (mountainous area),Sulu province,,Sulu,Mindanao,6.015,121.105278,POINT (121.105278 6.015),"138843",Philippines,PHL,"840",Asia,"1","2",00:00.0,00:00.0,"2","0","0","0","2","2","2","840",
"125455",PHI-2002-1-249-59,"2002",true,Clear,"1","308","308",Philippines: Mindanao,"658","658",Government of Philippines - ASG,"154","154",Government of Philippines,"277","277",ASG,"-1","AFP 12 December 2002 ""Philippine troops kill two Muslim guerrillas [Corrected 12/12/02]",,,,military officials,"2",Indanan municipality,Indanan municipality,Sulu province,Indanan municipality,Sulu,Mindanao,5.994293,120.960283,POINT (120.960283 5.994293),"138122",Philippines,PHL,"840",Asia,"1","1",00:00.0,00:00.0,"0","2","0","0","2","2","2","840",
"125504",PHI-2002-1-249-61,"2002",true,Clear,"1","308","308",Philippines: Mindanao,"658","658",Government of Philippines - ASG,"154","154",Government of Philippines,"277","277",ASG,"-1","BBC-APP 13 December 2002 ""Philippine soldier, six militiamen killed in clash with Abu Sayyaf",,,,Philippine Daily Inquirer web site,"1",Sumisip town,"Sumisip town (Manggal barangay, in)",Basilan province,Sumisip municipality,Basilan,Mindanao,6.419722,121.971389,POINT (121.971389 6.419722),"138844",Philippines,PHL,"840",Asia,"1","1",00:00.0,00:00.0,"1","0","0","6","7","7","7","840",
"125612",PHI-2002-1-249-62,"2002",true,Clear,"1","308","308",Philippines: Mindanao,"658","658",Government of Philippines - ASG,"154","154",Government of Philippines,"277","277",ASG,"-1","AFP 25 December 2002 ""Two die as Philippine troops clash with Muslim guerrillas",,,,military officers,"1",Tuburan town,Tuburan town,Basilan province,Tuburan municipality,Basilan,Mindanao,6.6439,122.2736,POINT (122.2736 6.6439),"139565",Philippines,PHL,"840",Asia,"1","1",00:00.0,00:00.0,"0","0","0","0","0","2","0","840",
"125624",PHI-2002-1-249-63,"2002",true,Clear,"1","308","308",Philippines: Mindanao,"658","658",Government of Philippines - ASG,"154","154",Government of Philippines,"277","277",ASG,"-1","AFP 28 December 2002 ""One killed as suspeced Abu Sayyaf land in southern Philippine city",,,,officials,"1",Zamboanga City town,"Zamboanga City town (""al-Islam"" slum district of)",Zamboanga del Sur province,Zamboanga City municipality,Zamboanga del Sur,Mindanao,6.910255,122.071715,POINT (122.071715 6.910255),"139565",Philippines,PHL,"840",Asia,"1","1",00:00.0,00:00.0,"0","1","0","0","1","1","1","840",
"125625",PHI-2002-1-249-64,"2002",true,Clear,"1","308","308",Philippines: Mindanao,"658","658",Government of Philippines - ASG,"154","154",Government of Philippines,"277","277",ASG,"-1","BBC-APP 30 December 2002 ""Abu Sayyaf leader with one-million peso bounty killed in Zamboanga",,,,Philippine Daily Inquirer web site,"2",Zamboanga City town,"Zamboanga City town (outskirts of, Lower Calarian barangay)",Zamboanga del Sur province,Zamboanga City municipality,Zamboanga del Sur,Mindanao,6.910255,122.071715,POINT (122.071715 6.910255),"139565",Philippines,PHL,"840",Asia,"1","1",00:00.0,00:00.0,"0","1","0","0","1","1","1","840",
"125626",PHI-2002-1-249-65,"2002",true,Clear,"1","308","308",Philippines: Mindanao,"658","658",Government of Philippines - ASG,"154","154",Government of Philippines,"277","277",ASG,"-1","AFP 31 December 2002 ""Two dead in Abu Sayyaf attack in southern Philippines",,,,military,"2",Indanan town,Indanan town (near),Sulu province,Indanan municipality,Sulu,Mindanao,5.9735,120.9698,POINT (120.9698 5.9735),"138122",Philippines,PHL,"840",Asia,"1","1",00:00.0,00:00.0,"1","1","0","0","2","2","2","840",
"123957",PHI-2003-1-249-1,"2003",true,Clear,"1","308","308",Philippines: Mindanao,"658","658",Government of Philippines - ASG,"154","154",Government of Philippines,"277","277",ASG,"-1",Reuters 2003-01-04,,,,Military,"2",Maimbung town,Maimbung town (outskirts),Sulu province,Maimbung municipality,Sulu,Mindanao,5.9281,121.0289,POINT (121.0289 5.9281),"138123",Philippines,PHL,"840",Asia,"1","1",00:00.0,00:00.0,"0","1","0","0","1","5","1","840",
"123505",PHI-2003-1-249-2,"2003",true,Clear,"1","308","308",Philippines: Mindanao,"658","658",Government of Philippines - ASG,"154","154",Government of Philippines,"277","277",ASG,"-1",Reuters 2003-01-12,,,,Military,"2",Indanan town,Indanan town (near),Sulu province,Indanan municipality,Sulu,Mindanao,5.9735,120.9698,POINT (120.9698 5.9735),"138122",Philippines,PHL,"840",Asia,"1","1",00:00.0,00:00.0,"1","0","0","0","1","1","1","840",
"124842",PHI-2003-1-249-3,"2003",true,Clear,"1","308","308",Philippines: Mindanao,"658","658",Government of Philippines - ASG,"154","154",Government of Philippines,"277","277",ASG,"-1",Reuters 2003-01-16,,,,Military,"2",Patikul town,"Patikul town (near, Patikul Hills, in)",Sulu province,Patikul municipality,Sulu,Mindanao,6.0892,121.1053,POINT (121.1053 6.0892),"138843",Philippines,PHL,"840",Asia,"1","1",00:00.0,00:00.0,"3","0","0","0","3","3","3","840",
"121199",PHI-2003-1-249-4,"2003",true,Clear,"1","308","308",Philippines: Mindanao,"658","658",Government of Philippines - ASG,"154","154",Government of Philippines,"277","277",ASG,"-1","Reuters 2003-02-02, Xinhua 2003-02-02",,,,Military,"2",Patikul town,"Patikul town (near, Patikul Hills, in)",Sulu province,Patikul municipality,Sulu,Mindanao,6.0892,121.1053,POINT (121.1053 6.0892),"138843",Philippines,PHL,"840",Asia,"1","1",00:00.0,00:00.0,"1","2","0","0","3","3","3","840",
"124899",PHI-2003-1-249-5,"2003",true,Clear,"1","308","308",Philippines: Mindanao,"658","658",Government of Philippines - ASG,"154","154",Government of Philippines,"277","277",ASG,"-1",Xinhua 2003-02-07,,,,Philippine Star,"4",Sulu province,Sulu Province,Sulu province,,Sulu,Mindanao,6,121,POINT (121 6),"138843",Philippines,PHL,"840",Asia,"1","1",00:00.0,00:00.0,"2","17","0","0","19","19","19","840",
"124728",PHI-2003-1-249-6,"2003",true,Clear,"1","308","308",Philippines: Mindanao,"658","658",Government of Philippines - ASG,"154","154",Government of Philippines,"277","277",ASG,"-1",Xinhua 2003-02-09,,,,Television report,"5",Jolo island,Jolo island,Sulu province,,Sulu,Mindanao,6.015,121.105278,POINT (121.105278 6.015),"138843",Philippines,PHL,"840",Asia,"1","1",00:00.0,00:00.0,"0","8","0","0","8","8","3","840",
"121977",PHI-2003-1-249-7,"2003",true,Clear,"1","308","308",Philippines: Mindanao,"658","658",Government of Philippines - ASG,"154","154",Government of Philippines,"277","277",ASG,"7","""Reuters News,2003-02-18,Muslim rebels kill 14 in fresh Philippine fighting."";""Dow Jones International News,2003-02-18,4 Abu Sayyaf Rebels Killed On Southern Philippine Island"";""Agence France-Presse,2003-02-18,Five killed in clash on Philippine hostage island [Corrected 02/18/ 03]"";""Dow Jones International News,2003-02-19,7 Abu Sayyaf, 3 Soldiers Killed In S Philippines Clash"";""Reuters News,2003-02-23,CORRECTED - CORRECTED-UPDATE 1-Anti-terror games begin, Manila spurns U.S. c."";""BBC Monitoring Newsfile,2003-02-24,Third top Abu Sayyaf leader Susukan killed."";""BusinessWorld,2003-02-20,New clashes in Sulu prelude to Balikatan.""","Reuters News;Dow Jones International News;Agence France-Presse;Dow Jones International News;Reuters News;BBC Monitoring Newsfile;BusinessWorld","2003-02-18;2003-02-18;2003-02-18;2003-02-19;2003-02-23;2003-02-24;2003-02-20","Muslim rebels kill 14 in fresh Philippine fighting.;4 Abu Sayyaf Rebels Killed On Southern Philippine Island;Five killed in clash on Philippine hostage island [Corrected 02/18/ 03];7 Abu Sayyaf, 3 Soldiers Killed In S Philippines Clash;CORRECTED - CORRECTED-UPDATE 1-Anti-terror games begin, Manila spurns U.S. c.;Third top Abu Sayyaf leader Susukan killed.;New clashes in Sulu prelude to Balikatan.",army,"1",Tiis Kutong village,"Barangay Tiis Kutung hinterlands of Talipao, Sulu. Jolo island",Sulu province,Talipao municipality,Sulu,Mindanao,5.96567,121.0493,POINT (121.0493 5.96567),"138123",Philippines,PHL,"840",Asia,"1","1",00:00.0,00:00.0,"1","5","0","0","6","6","6","840",
"124038",PHI-2003-1-249-8,"2003",true,Clear,"1","308","308",Philippines: Mindanao,"658","658",Government of Philippines - ASG,"154","154",Government of Philippines,"277","277",ASG,"2","""BusinessWorld,2003-02-20,New clashes in Sulu prelude to Balikatan."";""Reuters News,2003-02-19,Eleven die in battle in Philippine Abu Sayyaf lair.""","BusinessWorld;Reuters News","2003-02-20;2003-02-19","New clashes in Sulu prelude to Balikatan.;Eleven die in battle in Philippine Abu Sayyaf lair.",commander Col. Alexander Aleo,"2",Patikul town,village of Tanum outside Patikul town near Talipao,Sulu province,Patikul municipality,Sulu,Mindanao,6.0892,121.1053,POINT (121.1053 6.0892),"138843",Philippines,PHL,"840",Asia,"1","1",00:00.0,00:00.0,"3","7","0","0","10","10","10","840",
"121539",PHI-2003-1-249-10,"2003",true,Clear,"1","308","308",Philippines: Mindanao,"658","658",Government of Philippines - ASG,"154","154",Government of Philippines,"277","277",ASG,"-1",Xinhua 2003-03-18,,,,Military,"4",Basilan province,Basilan province,Basilan province,,Basilan,Mindanao,6.578645,122.034922,POINT (122.034922 6.578645),"139565",Philippines,PHL,"840",Asia,"1","2",00:00.0,00:00.0,"0","5","0","0","5","5","5","840",
"124811",PHI-2003-1-249-13,"2003",true,Clear,"1","308","308",Philippines: Mindanao,"658","658",Government of Philippines - ASG,"154","154",Government of Philippines,"277","277",ASG,"-1",Xinhua 2003-03-27,,,,Military,"2",Malamawi island,Malamawi island,Basilan province,Isabela City municipality,Basilan,Mindanao,6.723056,121.95833,POINT (121.95833 6.723056),"139564",Philippines,PHL,"840",Asia,"1","1",00:00.0,00:00.0,"0","1","0","0","1","1","1","840",
"121355",PHI-2003-1-249-12,"2003",true,Clear,"1","308","308",Philippines: Mindanao,"658","658",Government of Philippines - ASG,"154","154",Government of Philippines,"277","277",ASG,"-1",Xinhua 2003-03-27,,,,Military,"2",Indanan municipality,Indanan municipality,Sulu province,Indanan municipality,Sulu,Mindanao,5.994293,120.960283,POINT (120.960283 5.994293),"138122",Philippines,PHL,"840",Asia,"1","1",00:00.0,00:00.0,"2","0","0","0","2","2","2","840",
"121982",PHI-2003-1-249-11,"2003",true,Clear,"1","308","308",Philippines: Mindanao,"658","658",Government of Philippines - ASG,"154","154",Government of Philippines,"277","277",ASG,"-1",Xinhua 2003-03-27,,,,Military,"5",Jolo island,Jolo island,Sulu province,,Sulu,Mindanao,6.015,121.105278,POINT (121.105278 6.015),"138843",Philippines,PHL,"840",Asia,"1","1",00:00.0,00:00.0,"0","3","0","0","3","3","3","840",
"124654",PHI-2003-1-249-14,"2003",true,Clear,"1","308","308",Philippines: Mindanao,"658","658",Government of Philippines - ASG,"154","154",Government of Philippines,"277","277",ASG,"-1",Xinhua 2003-04-15,,,,Govt spokesman,"7",Basilan province (waters of),Basilan province (waters of),Basilan province,,Basilan,Mindanao,6.578645,122.5,POINT (122.5 6.578645),"139566",Philippines,PHL,"840",Asia,"1","1",00:00.0,00:00.0,"0","2","0","0","2","2","2","840",
"125574",PHI-2003-1-249-33,"2003",true,Clear,"1","308","308",Philippines: Mindanao,"658","658",Government of Philippines - ASG,"154","154",Government of Philippines,"277","277",ASG,"-1","JIR August 19 2004, ""Drawing the line between piracy and maritime terrorism",,,,reports,"2",Zamboanga City town,"Zamboanga City town (near, Seremon Island, waters of)",Zamboanga del Sur province,Zamboanga City municipality,Zamboanga del Sur,Mindanao,6.910255,122.071715,POINT (122.071715 6.910255),"139565",Philippines,PHL,"840",Asia,"1","1",00:00.0,00:00.0,"0","1","0","0","1","4","1","840",
"124895",PHI-2003-1-249-15,"2003",true,Clear,"1","308","308",Philippines: Mindanao,"658","658",Government of Philippines - ASG,"154","154",Government of Philippines,"277","277",ASG,"-1",Xinhua 2003-05-02,,,,Military,"2",Pilas island,Pilas island,Basilan province,Lantawan municipality,Basilan,Mindanao,6.6706,121.5932,POINT (121.5932 6.6706),"139564",Philippines,PHL,"840",Asia,"1","1",00:00.0,00:00.0,"2","4","0","0","6","6","6","840",
"125269",PHI-2003-1-249-16,"2003",true,Clear,"1","308","308",Philippines: Mindanao,"658","658",Government of Philippines - ASG,"154","154",Government of Philippines,"277","277",ASG,"-1",Xinhua 2003-05-30,,,,Military,"2",Sumisip town,Sumsip town (near),Basilan province,Sumisip municipality,Basilan,Mindanao,6.419722,121.971389,POINT (121.971389 6.419722),"138844",Philippines,PHL,"840",Asia,"1","2",00:00.0,00:00.0,"0","1","0","0","1","1","1","840",
"124836",PHI-2003-1-249-17,"2003",true,Clear,"1","308","308",Philippines: Mindanao,"658","658",Government of Philippines - ASG,"154","154",Government of Philippines,"277","277",ASG,"-1",Xinhua 2003-06-04,,,,Military,"2",Patikul town,"Patikul town (near), Jolo",Sulu province,Patikul municipality,Sulu,Mindanao,6.0892,121.1053,POINT (121.1053 6.0892),"138843",Philippines,PHL,"840",Asia,"1","2",00:00.0,00:00.0,"1","0","0","0","1","1","1","840",
"124837",PHI-2003-1-249-18,"2003",true,Clear,"1","308","308",Philippines: Mindanao,"658","658",Government of Philippines - ASG,"154","154",Government of Philippines,"277","277",ASG,"-1",Xinhua 2003-07-03,,,,Military,"2",Patikul town,"Patikul town (near), Jolo",Sulu province,Patikul municipality,Sulu,Mindanao,6.0892,121.1053,POINT (121.1053 6.0892),"138843",Philippines,PHL,"840",Asia,"1","1",00:00.0,00:00.0,"1","5","0","0","6","6","6","840",
"124608",PHI-2003-1-249-20,"2003",true,Clear,"1","308","308",Philippines: Mindanao,"658","658",Government of Philippines - ASG,"154","154",Government of Philippines,"277","277",ASG,"-1",Reuters 2003-07-11,,,,Officials,"1",Palimbang town,Palimbang town,Sultan Kudarat province,Palimbang municipality,Sultan Kudarat,Mindanao,6.2114,124.1919,POINT (124.1919 6.2114),"138849",Philippines,PHL,"840",Asia,"1","2",00:00.0,00:00.0,"0","12","0","0","12","12","12","840",
"124896",PHI-2003-1-249-22,"2003",true,Clear,"1","308","308",Philippines: Mindanao,"658","658",Government of Philippines - ASG,"154","154",Government of Philippines,"277","277",ASG,"-1",Xinhua 2003-07-23,,,,Military,"2",Pilas island,Pilas island,Basilan province,Lantawan municipality,Basilan,Mindanao,6.6706,121.5932,POINT (121.5932 6.6706),"139564",Philippines,PHL,"840",Asia,"1","1",00:00.0,00:00.0,"3","3","0","0","6","6","6","840",
"124793",PHI-2003-1-249-32,"2003",true,Clear,"1","308","308",Philippines: Mindanao,"658","658",Government of Philippines - ASG,"154","154",Government of Philippines,"277","277",ASG,"-1","JIR August 12 2003, ""Resilient Abu Sayyaf resists military pressure",,,,,"4",Lanao del Norte province,Lanao del Norte province,Lanao del Norte province,,Lanao del Norte,Mindanao,8,124,POINT (124 8),"141729",Philippines,PHL,"840",Asia,"1","1",00:00.0,00:00.0,"0","1","0","0","1","1","1","840",
"125563",PHI-2003-1-249-23,"2003",true,Clear,"1","308","308",Philippines: Mindanao,"658","658",Government of Philippines - ASG,"154","154",Government of Philippines,"277","277",ASG,"-1",Xinhua 2003-08-17,,,,Military,"1",Zamboanga City town,Zamboanga city town,Zamboanga del Sur province,Zamboanga City municipality,Zamboanga del Sur,Mindanao,6.910255,122.071715,POINT (122.071715 6.910255),"139565",Philippines,PHL,"840",Asia,"1","1",00:00.0,00:00.0,"0","4","0","0","4","4","4","840",
"124835",PHI-2003-1-249-24,"2003",true,Clear,"1","308","308",Philippines: Mindanao,"658","658",Government of Philippines - ASG,"154","154",Government of Philippines,"277","277",ASG,"-1",Xinhua 2003-08-31,,,,Military,"2",Patikul town,"Patikul town (near), Jolo",Sulu province,Patikul municipality,Sulu,Mindanao,6.0892,121.1053,POINT (121.1053 6.0892),"138843",Philippines,PHL,"840",Asia,"1","1",00:00.0,00:00.0,"0","3","0","0","3","3","3","840",
"125407",PHI-2003-1-249-25,"2003",true,Clear,"1","308","308",Philippines: Mindanao,"658","658",Government of Philippines - ASG,"154","154",Government of Philippines,"277","277",ASG,"-1",Xinhua 2003-09-13,,,,Military,"1",Tipo-Tipo town,Tipo-Tipo town,Basilan province,Tipo-Tipo municipality,Basilan,Mindanao,6.5814,122.1794,POINT (122.1794 6.5814),"139565",Philippines,PHL,"840",Asia,"1","1",00:00.0,00:00.0,"0","2","0","0","2","2","2","840",
"123949",PHI-2003-1-249-26,"2003",true,Clear,"1","308","308",Philippines: Mindanao,"658","658",Government of Philippines - ASG,"154","154",Government of Philippines,"277","277",ASG,"-1",Xinhua 2003-09-29,,,,Military,"2",Maimbung town,Maimbung town (near),Sulu province,Maimbung municipality,Sulu,Mindanao,5.9281,121.0289,POINT (121.0289 5.9281),"138123",Philippines,PHL,"840",Asia,"1","1",00:00.0,00:00.0,"0","7","0","0","7","7","7","840",
"121346",PHI-2003-1-249-30,"2003",true,Clear,"1","308","308",Philippines: Mindanao,"658","658",Government of Philippines - ASG,"154","154",Government of Philippines,"277","277",ASG,"-1",AP 2003-10-16,,,,Military,"2",Indanan municipality,Indanan municipality,Sulu province,Indanan municipality,Sulu,Mindanao,5.994293,120.960283,POINT (120.960283 5.994293),"138122",Philippines,PHL,"840",Asia,"1","1",00:00.0,00:00.0,"0","1","0","0","1","1","1","840",
"124620",PHI-2003-1-249-28,"2003",true,Clear,"1","308","308",Philippines: Mindanao,"658","658",Government of Philippines - ASG,"154","154",Government of Philippines,"277","277",ASG,"-1",Xinhua 2003-11-10,,,,Military,"4",Basilan province,Basilan province,Basilan province,,Basilan,Mindanao,6.578645,122.034922,POINT (122.034922 6.578645),"139565",Philippines,PHL,"840",Asia,"1","1",00:00.0,00:00.0,"1","2","0","0","3","3","3","840",
"124057",PHI-2003-1-249-29,"2003",true,Clear,"1","308","308",Philippines: Mindanao,"658","658",Government of Philippines - ASG,"154","154",Government of Philippines,"277","277",ASG,"-1",Reuters 2003-11-11,,,,Military,"5",Jolo island,Jolo island,Sulu province,,Sulu,Mindanao,6.015,121.105278,POINT (121.105278 6.015),"138843",Philippines,PHL,"840",Asia,"1","1",00:00.0,00:00.0,"0","1","0","0","1","1","1","840",
"121999",PHI-2003-1-249-31,"2003",true,Clear,"1","308","308",Philippines: Mindanao,"658","658",Government of Philippines - ASG,"154","154",Government of Philippines,"277","277",ASG,"-1",Xinhua 2003-12-03,,,,Army,"5",Jolo island,Jolo island,Sulu province,,Sulu,Mindanao,6.015,121.105278,POINT (121.105278 6.015),"138843",Philippines,PHL,"840",Asia,"1","1",00:00.0,00:00.0,"0","3","0","0","3","3","3","840",
"125493",PHI-2004-1-249-1,"2004",true,Clear,"1","308","308",Philippines: Mindanao,"658","658",Government of Philippines - ASG,"154","154",Government of Philippines,"277","277",ASG,"-1",p.36-37,,,,Military,"1",Upi town,Upi town,Maguindanao province,Upi municipality,Maguindanao,Mindanao,7.02,124.16,POINT (124.16 7.02),"140289",Philippines,PHL,"840",Asia,"1","1",00:00.0,00:00.0,"0","3","0","0","3","3","3","840",
"125794",PHI-2004-1-249-2,"2004",true,Clear,"1","308","308",Philippines: Mindanao,"658","658",Government of Philippines - ASG,"154","154",Government of Philippines,"277","277",ASG,"-1",p41,,,,Military spokesman,"1",Patikul town,Patikul town,Sulu province,Patikul municipality,Sulu,Mindanao,6.0892,121.1053,POINT (121.1053 6.0892),"138843",Philippines,PHL,"840",Asia,"1","1",00:00.0,00:00.0,"1","0","0","0","1","1","1","840",
"124756",PHI-2004-1-249-3,"2004",true,Clear,"1","308","308",Philippines: Mindanao,"658","658",Government of Philippines - ASG,"154","154",Government of Philippines,"277","277",ASG,"-1",AP 1/2,,,,Army general,"5",Jolo island,Jolo island,Sulu province,,Sulu,Mindanao,6.015,121.105278,POINT (121.105278 6.015),"138843",Philippines,PHL,"840",Asia,"1","1",00:00.0,00:00.0,"0","2","0","0","2","2","2","840",
"124746",PHI-2004-1-249-4,"2004",true,Clear,"1","308","308",Philippines: Mindanao,"658","658",Government of Philippines - ASG,"154","154",Government of Philippines,"277","277",ASG,"-1",p99,,,,Military,"5",Jolo island,Jolo island,Sulu province,,Sulu,Mindanao,6.015,121.105278,POINT (121.105278 6.015),"138843",Philippines,PHL,"840",Asia,"1","1",00:00.0,00:00.0,"0","1","0","0","1","1","1","840",
"125938",PHI-2004-1-249-5,"2004",true,Clear,"1","308","308",Philippines: Mindanao,"658","658",Government of Philippines - ASG,"154","154",Government of Philippines,"277","277",ASG,"-1",Xinhua 23/2,,,,Military,"1",Zamboanga City town,Zamboanga city town,Zamboanga del Sur province,Zamboanga City municipality,Zamboanga del Sur,Mindanao,6.910255,122.071715,POINT (122.071715 6.910255),"139565",Philippines,PHL,"840",Asia,"1","1",00:00.0,00:00.0,"0","1","0","0","1","1","1","840",
"121533",PHI-2004-1-249-6,"2004",true,Clear,"1","308","308",Philippines: Mindanao,"658","658",Government of Philippines - ASG,"154","154",Government of Philippines,"277","277",ASG,"-1",Xinhua 5/3,,,,Marine commander,"4",Sulu province,Sulu Province,Sulu province,,Sulu,Mindanao,6,121,POINT (121 6),"138843",Philippines,PHL,"840",Asia,"1","1",00:00.0,00:00.0,"0","5","0","0","5","6","5","840",
"123549",PHI-2004-1-249-7,"2004",true,Clear,"1","308","308",Philippines: Mindanao,"658","658",Government of Philippines - ASG,"154","154",Government of Philippines,"277","277",ASG,"-1",AP 8/4,,,,Officials,"1",Isabela City town,Isabela City town,Basilan province,Isabela City municipality,Basilan,Mindanao,6.704071,121.971171,POINT (121.971171 6.704071),"139564",Philippines,PHL,"840",Asia,"1","1",00:00.0,00:00.0,"0","6","0","0","6","6","6","840",
"124970",PHI-2004-1-249-8,"2004",true,Clear,"1","308","308",Philippines: Mindanao,"658","658",Government of Philippines - ASG,"154","154",Government of Philippines,"277","277",ASG,"-1",AFP 26/5,,,,Military,"1",Umapoy island,Umapoy island,Tawi-Tawi province,Sitangkai municipality,Tawi-tawi,Mindanao,4.89,119.4,POINT (119.4 4.89),"136679",Philippines,PHL,"840",Asia,"1","1",00:00.0,00:00.0,"0","3","0","0","3","3","3","840",
"121624",PHI-2004-1-249-9,"2004",true,Clear,"1","308","308",Philippines: Mindanao,"658","658",Government of Philippines - ASG,"154","154",Government of Philippines,"277","277",ASG,"-1",AFP 8/6,,,,Military,"4",Tawi-Tawi province,Tawi Tawi Province,Tawi-Tawi province,,Tawi-tawi,Mindanao,5.2,120,POINT (120 5.2),"137401",Philippines,PHL,"840",Asia,"1","1",00:00.0,00:00.0,"0","1","0","0","1","1","1","840",
"124712",PHI-2004-1-249-21,"2004",true,Clear,"1","308","308",Philippines: Mindanao,"658","658",Government of Philippines - ASG,"154","154",Government of Philippines,"277","277",ASG,"-1",AFP 12/6,,,,Military,"5",Jolo island,Jolo island,Sulu province,,Sulu,Mindanao,6.015,121.105278,POINT (121.105278 6.015),"138843",Philippines,PHL,"840",Asia,"1","1",00:00.0,00:00.0,"0","0","0","0","0","1","0","840",
"124951",PHI-2004-1-249-10,"2004",true,Clear,"1","308","308",Philippines: Mindanao,"658","658",Government of Philippines - ASG,"154","154",Government of Philippines,"277","277",ASG,"-1",Xinhua 26/6,,,,Marine spokesman,"4",Tawi-Tawi province,Tawi Tawi Province,Tawi-Tawi province,,Tawi-tawi,Mindanao,5.2,120,POINT (120 5.2),"137401",Philippines,PHL,"840",Asia,"1","1",00:00.0,00:00.0,"0","3","0","0","3","3","3","840",
"124950",PHI-2004-1-249-13,"2004",true,Clear,"1","308","308",Philippines: Mindanao,"658","658",Government of Philippines - ASG,"154","154",Government of Philippines,"277","277",ASG,"-1",AFP 1/8,,,,Military,"4",Tawi-Tawi province,Tawi Tawi Province,Tawi-Tawi province,,Tawi-tawi,Mindanao,5.2,120,POINT (120 5.2),"137401",Philippines,PHL,"840",Asia,"1","1",00:00.0,00:00.0,"0","2","0","0","2","2","2","840",
"121356",PHI-2004-1-249-14,"2004",true,Clear,"1","308","308",Philippines: Mindanao,"658","658",Government of Philippines - ASG,"154","154",Government of Philippines,"277","277",ASG,"-1",AFP 15/8,,,,Military,"2",Indanan municipality,Indanan municipality,Sulu province,Indanan municipality,Sulu,Mindanao,5.994293,120.960283,POINT (120.960283 5.994293),"138122",Philippines,PHL,"840",Asia,"1","1",00:00.0,00:00.0,"1","0","0","0","1","1","1","840",
"125795",PHI-2004-1-249-15,"2004",true,Clear,"1","308","308",Philippines: Mindanao,"658","658",Government of Philippines - ASG,"154","154",Government of Philippines,"277","277",ASG,"-1",AP 28/9,,,,Military,"1",Patikul town,Patikul town,Sulu province,Patikul municipality,Sulu,Mindanao,6.0892,121.1053,POINT (121.1053 6.0892),"138843",Philippines,PHL,"840",Asia,"1","1",00:00.0,00:00.0,"1","0","0","0","1","1","1","840",
